SKU,DESCRIPTION,YEAR,CAPACITY,URL,PRICE,SELLER_INFORMATION,OFFER_DESCRIPTION,COUNTRY
11487,"Ch Leoville Lascases",2000,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2000/-/-/u,$399.98,"Wine House","2000Chateau Leoville Las Cases Saint Julien750ml","USA (CA)"
11487,"Ch Leoville Lascases",2000,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2000/-/-/u,$425.00,"Mt. Carmel Wine & Spirits Co.","2000Chateau Leoville Las Cases","USA (CT)"
11488,"Ch Leoville Lascases",2001,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2001/-/-/u,$175.00,Cellaraiders,"2001Leoville Las Cases","USA (NY)"
11488,"Ch Leoville Lascases",2001,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2001/-/-/u,$179.00,"Benchmark Wine Group","Leoville Las Cases2001","USA (CA)"
11488,"Ch Leoville Lascases",2001,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2001/-/-/u,$190.00,Vinfolio,"2001Leoville Las Cases750ML","USA (CA)"
11488,"Ch Leoville Lascases",2001,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2001/-/-/u,$199.95,"Gil Turner's Fine Wines and Spirits","2001Chateau Leovillelas Cases St.Julien(750ML)","USA (CA)"
11488,"Ch Leoville Lascases",2001,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2001/-/-/u,$206.00,"The Redd Collection","2001Ch Leoville Lascases","USA (CA)"
11488,"Ch Leoville Lascases",2001,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2001/-/-/u,$219.00,"Flickinger Wines","2001Ch.Leoville Las Cases St.Julien","USA (IL)"
11488,"Ch Leoville Lascases",2001,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2001/-/-/u,$269.98,"Wine Exchange","Leoville Las Cases Saint Julien2001Pre-Arrival","USA (CA)"
11488,"Ch Leoville Lascases",2001,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2001/-/-/u,$498.00,"Prime Cellar CA","2001Chateau Leoville-Las Cases'Grand Vinde Leoville'[]","USA (CA)"
11488,"Ch Leoville Lascases",2001,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2001/-/-/u,$2712.00,"Wine Cellarage","2001Chateau Leoville-Las Cases[Future Arrival]","USA (NY)"
11489,"Ch Leoville Lascases",2006,1.5L,https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u,$179.99,"67 Wine & Spirits NY","Chateau Leoville Las Cases-St.-Julien2006","USA (NY)"
11489,"Ch Leoville Lascases",2006,1.5L,https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u,$188.00,"Westgarth Wines","2006Leoville Las Cases","USA (CA)"
11489,"Ch Leoville Lascases",2006,1.5L,https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u,$199.00,"European Wine Resource","2006Leoville Las Cases","USA (CA)"
11489,"Ch Leoville Lascases",2006,1.5L,https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u,$199.00,Vinfolio,"2006Leoville Las Cases750ML","USA (CA)"
11489,"Ch Leoville Lascases",2006,1.5L,https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u,$229.99,"Suburban Wines","Chateau Leoville Las Cases-Saint Julien2006","USA (NY)"
11489,"Ch Leoville Lascases",2006,1.5L,https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u,$239.99,"Lynnway Liquor Mart","Leoville Las Cases2006750ml","USA (MA)"
11489,"Ch Leoville Lascases",2006,1.5L,https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u,$250.00,"Sokolin & Co.","2006Leoville Las Cases","USA (NY)"
11489,"Ch Leoville Lascases",2006,1.5L,https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u,$279.99,"Hyde Park Gourmet Food & Wine","Chateau Leoville Las Cases2006","USA (OH)"
11489,"Ch Leoville Lascases",2006,1.5L,https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u,$279.99,"Shoppers Vineyard","Chateau Leoville Las Cases-St.-Julien2006(750ml)","USA (NJ)"
11489,"Ch Leoville Lascases",2006,1.5L,https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u,$366.00,"The Redd Collection","2006Ch Leoville Lascases","USA (CA)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$275.00,"Benchmark Wine Group","Leoville Las Cases2009","USA (CA)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$275.00,"Westgarth Wines","2009Leoville Las Cases","USA (CA)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$275.00,"Belmont Wine Exchange LLC","2009Leoville Las Cases","USA (CA)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$278.00,"The Redd Collection","2009Ch Leoville Lascases","USA (CA)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$279.20,"WineMadeEasy.com (Prestige Wine)","Chateau Leoville-Las Cases St.-Julien2009/750ml.Medoc","USA (NY)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$279.95,"Crush Wine & Spirits","2009Chateau Leoville Las Cases750ml","USA (NY)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$294.00,"Yankee Spirits",LEOVILLELASCASESSTJULIEN2009,"USA (MA)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$309.99,"America's Wine Shop","Chateau Leoville Las Cases-St.-Julien2009","USA (NY)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$319.97,"PJ Wine","Chateau Leoville Las Cases Saint Julien2009(750ML)","USA (NY)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$319.99,"WineDeals.com Premier Wine & Spirits","Chateau Leoville-Las Cases St.-Julien2009/750ml.","USA (NY)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$329.00,"Acker Merrall & Condit New York Retail","2009Leoville Las Cases","USA (NY)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$339.99,"K&L Wine Merchants","2009Leoville-Las Cases St-Julien","USA (CA)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$345.00,"Gil Turner's Fine Wines and Spirits","2009Leoville Las Cases(750ML)","USA (CA)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$349.00," Shop","Chateau Leoville Las Cases Saint Julien2009","USA (NJ)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$349.00,"Sokolin & Co.","2009Leoville Las Cases","USA (NY)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$349.99,"Lukas Wine and Spirits","Chateau Leoville-Las Cases Grand Vinde Leoville2009","USA (MO)"
11491,"Ch Leoville Lascases",2009,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u,$350.00,"Grand Vin Wine Merchants US","Leoville Las Cases2009(750ML)Saint Julien","USA (WA)"
11492,"Ch Leoville Lascases",2015,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u,$198.98,"Yankee Spirits",LEOVILLELASCASESSAINTJULIEN2015,"USA (MA)"
11492,"Ch Leoville Lascases",2015,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u,$199.99,"Spectrum Wine Retail","2015Leoville-Las Cases","USA (CA)"
11492,"Ch Leoville Lascases",2015,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u,$199.99,"WineDeals.com Premier Wine & Spirits","Chateau Leoville-Las Cases St.-Julien2015/750ml.","USA (NY)"
11492,"Ch Leoville Lascases",2015,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u,$205.00,"Westgarth Wines","2015Leoville Las Cases","USA (CA)"
11492,"Ch Leoville Lascases",2015,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u,$209.00,"The Redd Collection","2015Ch Leoville Lascases","USA (CA)"
11492,"Ch Leoville Lascases",2015,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u,$219.98,"Central Wine Merchants","Chateau Leoville Las Cases-St.-Julien2015","USA (NJ)"
11492,"Ch Leoville Lascases",2015,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u,$219.99,"America's Wine Shop","Chateau Leoville Las Cases-St.-Julien2015","USA (NY)"
11492,"Ch Leoville Lascases",2015,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u,$228.00,"European Wine Resource","2015Leoville Las Cases","USA (CA)"
11492,"Ch Leoville Lascases",2015,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u,$229.99,"Schneiders of Capitol Hill","2015Leoville Las Cases","USA (DC)"
11492,"Ch Leoville Lascases",2015,750ml,https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u,$230.00,"City Wine Merchant","Chateau Leoville Las Cases StJulien2015","USA (NY)"
11493,"Ch Leoville Poyferre",1982,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u,$319.00,IronGate.Wine,"1982Leoville Poyferre-750mL","USA (NY)"
11493,"Ch Leoville Poyferre",1982,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u,$331.99,"Lynnway Liquor Mart","Leoville Poyferre19821982750ml","USA (MA)"
11493,"Ch Leoville Poyferre",1982,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u,$392.00,"The Redd Collection","1982Ch Leoville Poyferre","USA (CA)"
11493,"Ch Leoville Poyferre",1982,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u,$399.95,"Crush Wine & Spirits","1982Chateau Leoville-Poyferre750ml","USA (NY)"
11493,"Ch Leoville Poyferre",1982,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u,$399.99,"Chelsea Wine Vault","Chateau Leoville Poyferre-St.-Julien1982","USA (NY)"
11493,"Ch Leoville Poyferre",1982,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u,$425.00,"67 Wine & Spirits NY","Chateau Leoville Poyferre-St.-Julien1982","USA (NY)"
11493,"Ch Leoville Poyferre",1982,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u,$425.00,"Sokolin & Co.","1982Leoville Poyferre","USA (NY)"
11493,"Ch Leoville Poyferre",1982,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u,$469.99,"K&L Wine Merchants","1982Leoville-Poyferre St-Julien","USA (CA)"
11493,"Ch Leoville Poyferre",1982,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u,$495.00,"Grand Vin Wine Merchants US","Leoville Poyferre1982(750ML)Saint Julien","USA (WA)"
11493,"Ch Leoville Poyferre",1982,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u,$699.00,"Acker Merrall & Condit New York Retail","1982Leoville Poyferre","USA (NY)"
11493,"Ch Leoville Poyferre",1982,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u,$850.00,"Grand Vin Wine Merchants US","Leoville Poyferre1982(1.5L)Saint Julien","USA (WA)"
11494,"Ch Leoville Poyferre",1990,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1990/-/-/u,$325.00,"Belmont Wine Exchange LLC","1990Leoville Poyferre","USA (CA)"
11494,"Ch Leoville Poyferre",1990,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1990/-/-/u,$373.00,"The Redd Collection","1990Ch Leoville Poyferre","USA (CA)"
11494,"Ch Leoville Poyferre",1990,750ml,https://www.wine-searcher.com/find/ch+leoville+poyferre/1990/-/-/u,$375.00,"Hi-Time Wine Cellars",LEOVILLEPOYFERRE1990STJULIEN,"USA (CA)"
